userId	geneSymbol	geneName	entrezgene	gLink
KIT	KIT	KIT proto-oncogene, receptor tyrosine kinase	3815	https://www.ncbi.nlm.nih.gov/gene/?term=3815
KRT14	KRT14	keratin 14	3861	https://www.ncbi.nlm.nih.gov/gene/?term=3861
KRT6A	KRT6A	keratin 6A	3853	https://www.ncbi.nlm.nih.gov/gene/?term=3853
LINC00261	LINC00261	long intergenic non-protein coding RNA 261	140828	https://www.ncbi.nlm.nih.gov/gene/?term=140828
LINC00313	LINC00313	long intergenic non-protein coding RNA 313	114038	https://www.ncbi.nlm.nih.gov/gene/?term=114038
LINC00649	LINC00649	long intergenic non-protein coding RNA 649	100506334	https://www.ncbi.nlm.nih.gov/gene/?term=100506334
LINC01224	LINC01224	long intergenic non-protein coding RNA 1224	104472717	https://www.ncbi.nlm.nih.gov/gene/?term=104472717
LINC01260	LINC01260	long intergenic non-protein coding RNA 1260	79015	https://www.ncbi.nlm.nih.gov/gene/?term=79015
LINC01446	LINC01446	long intergenic non-protein coding RNA 1446	401337	https://www.ncbi.nlm.nih.gov/gene/?term=401337
LMX1B	LMX1B	LIM homeobox transcription factor 1 beta	4010	https://www.ncbi.nlm.nih.gov/gene/?term=4010
LRRC37A6P	LRRC37A6P	leucine rich repeat containing 37 member A6, pseudogene	387646	https://www.ncbi.nlm.nih.gov/gene/?term=387646
LTBP4	LTBP4	latent transforming growth factor beta binding protein 4	8425	https://www.ncbi.nlm.nih.gov/gene/?term=8425
LYPD6B	LYPD6B	LY6/PLAUR domain containing 6B	130576	https://www.ncbi.nlm.nih.gov/gene/?term=130576
LYST	LYST	lysosomal trafficking regulator	1130	https://www.ncbi.nlm.nih.gov/gene/?term=1130
MAGEA1	MAGEA1	MAGE family member A1	4100	https://www.ncbi.nlm.nih.gov/gene/?term=4100
MAGEC2	MAGEC2	MAGE family member C2	51438	https://www.ncbi.nlm.nih.gov/gene/?term=51438
MAMDC2	MAMDC2	MAM domain containing 2	256691	https://www.ncbi.nlm.nih.gov/gene/?term=256691
MIR548XHG	MIR548XHG	MIR548X host gene	101927797	https://www.ncbi.nlm.nih.gov/gene/?term=101927797
MKRN9P	MKRN9P	makorin ring finger protein 9, pseudogene	400058	https://www.ncbi.nlm.nih.gov/gene/?term=400058
MMP16	MMP16	matrix metallopeptidase 16	4325	https://www.ncbi.nlm.nih.gov/gene/?term=4325
MMP17	MMP17	matrix metallopeptidase 17	4326	https://www.ncbi.nlm.nih.gov/gene/?term=4326
MMRN2	MMRN2	multimerin 2	79812	https://www.ncbi.nlm.nih.gov/gene/?term=79812
MPZL2	MPZL2	myelin protein zero like 2	10205	https://www.ncbi.nlm.nih.gov/gene/?term=10205
MSANTD1	MSANTD1	Myb/SANT DNA binding domain containing 1	345222	https://www.ncbi.nlm.nih.gov/gene/?term=345222
MT1E	MT1E	metallothionein 1E	4493	https://www.ncbi.nlm.nih.gov/gene/?term=4493
MUC15	MUC15	mucin 15, cell surface associated	143662	https://www.ncbi.nlm.nih.gov/gene/?term=143662
MUC16	MUC16	mucin 16, cell surface associated	94025	https://www.ncbi.nlm.nih.gov/gene/?term=94025
MYO10	MYO10	myosin X	4651	https://www.ncbi.nlm.nih.gov/gene/?term=4651
MYOZ1	MYOZ1	myozenin 1	58529	https://www.ncbi.nlm.nih.gov/gene/?term=58529
NAALADL1	NAALADL1	N-acetylated alpha-linked acidic dipeptidase like 1	10004	https://www.ncbi.nlm.nih.gov/gene/?term=10004
NAP1L3	NAP1L3	nucleosome assembly protein 1 like 3	4675	https://www.ncbi.nlm.nih.gov/gene/?term=4675
NAT14	NAT14	N-acetyltransferase 14 (putative)	57106	https://www.ncbi.nlm.nih.gov/gene/?term=57106
NCAM2	NCAM2	neural cell adhesion molecule 2	4685	https://www.ncbi.nlm.nih.gov/gene/?term=4685
NECAB3	NECAB3	N-terminal EF-hand calcium binding protein 3	63941	https://www.ncbi.nlm.nih.gov/gene/?term=63941
NECTIN1	NECTIN1	nectin cell adhesion molecule 1	5818	https://www.ncbi.nlm.nih.gov/gene/?term=5818
NGFR	NGFR	nerve growth factor receptor	4804	https://www.ncbi.nlm.nih.gov/gene/?term=4804
NLRP2	NLRP2	NLR family pyrin domain containing 2	55655	https://www.ncbi.nlm.nih.gov/gene/?term=55655
NPAS2	NPAS2	neuronal PAS domain protein 2	4862	https://www.ncbi.nlm.nih.gov/gene/?term=4862
NPPB	NPPB	natriuretic peptide B	4879	https://www.ncbi.nlm.nih.gov/gene/?term=4879
NRARP	NRARP	NOTCH regulated ankyrin repeat protein	441478	https://www.ncbi.nlm.nih.gov/gene/?term=441478
NRK	NRK	Nik related kinase	203447	https://www.ncbi.nlm.nih.gov/gene/?term=203447
NTSR1	NTSR1	neurotensin receptor 1	4923	https://www.ncbi.nlm.nih.gov/gene/?term=4923
OLR1	OLR1	oxidized low density lipoprotein receptor 1	4973	https://www.ncbi.nlm.nih.gov/gene/?term=4973
P2RX6	P2RX6	purinergic receptor P2X 6	9127	https://www.ncbi.nlm.nih.gov/gene/?term=9127
PCDHA11	PCDHA11	protocadherin alpha 11	56138	https://www.ncbi.nlm.nih.gov/gene/?term=56138
PCDHA4	PCDHA4	protocadherin alpha 4	56144	https://www.ncbi.nlm.nih.gov/gene/?term=56144
PCDHAC1	PCDHAC1	protocadherin alpha subfamily C, 1	56135	https://www.ncbi.nlm.nih.gov/gene/?term=56135
PCDHB6	PCDHB6	protocadherin beta 6	56130	https://www.ncbi.nlm.nih.gov/gene/?term=56130
PDCD6IPP2	PDCD6IPP2	PDCD6IP pseudogene 2	646278	https://www.ncbi.nlm.nih.gov/gene/?term=646278
PDE4B	PDE4B	phosphodiesterase 4B	5142	https://www.ncbi.nlm.nih.gov/gene/?term=5142
PDGFRB	PDGFRB	platelet derived growth factor receptor beta	5159	https://www.ncbi.nlm.nih.gov/gene/?term=5159
PDLIM4	PDLIM4	PDZ and LIM domain 4	8572	https://www.ncbi.nlm.nih.gov/gene/?term=8572
PDZD2	PDZD2	PDZ domain containing 2	23037	https://www.ncbi.nlm.nih.gov/gene/?term=23037
PHYHIPL	PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein like	84457	https://www.ncbi.nlm.nih.gov/gene/?term=84457
PI3	PI3	peptidase inhibitor 3	5266	https://www.ncbi.nlm.nih.gov/gene/?term=5266
PID1	PID1	phosphotyrosine interaction domain containing 1	55022	https://www.ncbi.nlm.nih.gov/gene/?term=55022
PIP5K1B	PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase type 1 beta	8395	https://www.ncbi.nlm.nih.gov/gene/?term=8395
PLEKHA7	PLEKHA7	pleckstrin homology domain containing A7	144100	https://www.ncbi.nlm.nih.gov/gene/?term=144100
PLLP	PLLP	plasmolipin	51090	https://www.ncbi.nlm.nih.gov/gene/?term=51090
PLPPR4	PLPPR4	phospholipid phosphatase related 4	9890	https://www.ncbi.nlm.nih.gov/gene/?term=9890
PNMA5	PNMA5	PNMA family member 5	114824	https://www.ncbi.nlm.nih.gov/gene/?term=114824
PNRC2	PNRC2	proline rich nuclear receptor coactivator 2	55629	https://www.ncbi.nlm.nih.gov/gene/?term=55629
POSTN	POSTN	periostin	10631	https://www.ncbi.nlm.nih.gov/gene/?term=10631
POU3F2	POU3F2	POU class 3 homeobox 2	5454	https://www.ncbi.nlm.nih.gov/gene/?term=5454
PRDM6	PRDM6	PR/SET domain 6	93166	https://www.ncbi.nlm.nih.gov/gene/?term=93166
PRKY	PRKY	protein kinase Y-linked (pseudogene)	5616	https://www.ncbi.nlm.nih.gov/gene/?term=5616
PRPS1	PRPS1	phosphoribosyl pyrophosphate synthetase 1	5631	https://www.ncbi.nlm.nih.gov/gene/?term=5631
PRUNE2	PRUNE2	prune homolog 2 with BCH domain	158471	https://www.ncbi.nlm.nih.gov/gene/?term=158471
RAB36	RAB36	RAB36, member RAS oncogene family	9609	https://www.ncbi.nlm.nih.gov/gene/?term=9609
RAB39A	RAB39A	RAB39A, member RAS oncogene family	54734	https://www.ncbi.nlm.nih.gov/gene/?term=54734
RAB6B	RAB6B	RAB6B, member RAS oncogene family	51560	https://www.ncbi.nlm.nih.gov/gene/?term=51560
RAPGEF3	RAPGEF3	Rap guanine nucleotide exchange factor 3	10411	https://www.ncbi.nlm.nih.gov/gene/?term=10411
RBP1	RBP1	retinol binding protein 1	5947	https://www.ncbi.nlm.nih.gov/gene/?term=5947
RELN	RELN	reelin	5649	https://www.ncbi.nlm.nih.gov/gene/?term=5649
REPS2	REPS2	RALBP1 associated Eps domain containing 2	9185	https://www.ncbi.nlm.nih.gov/gene/?term=9185
RGS7BP	RGS7BP	regulator of G protein signaling 7 binding protein	401190	https://www.ncbi.nlm.nih.gov/gene/?term=401190
RHOT1P1	RHOT1P1	ras homolog family member T1 pseudogene 1	100462813	https://www.ncbi.nlm.nih.gov/gene/?term=100462813
RIMS2	RIMS2	regulating synaptic membrane exocytosis 2	9699	https://www.ncbi.nlm.nih.gov/gene/?term=9699
RNF180	RNF180	ring finger protein 180	285671	https://www.ncbi.nlm.nih.gov/gene/?term=285671
RNF182	RNF182	ring finger protein 182	221687	https://www.ncbi.nlm.nih.gov/gene/?term=221687
RPH3AL	RPH3AL	rabphilin 3A like (without C2 domains)	9501	https://www.ncbi.nlm.nih.gov/gene/?term=9501
RPS4Y1	RPS4Y1	ribosomal protein S4 Y-linked 1	6192	https://www.ncbi.nlm.nih.gov/gene/?term=6192
RPSAP52	RPSAP52	ribosomal protein SA pseudogene 52	204010	https://www.ncbi.nlm.nih.gov/gene/?term=204010
RRAGD	RRAGD	Ras related GTP binding D	58528	https://www.ncbi.nlm.nih.gov/gene/?term=58528
S100A2	S100A2	S100 calcium binding protein A2	6273	https://www.ncbi.nlm.nih.gov/gene/?term=6273
SCN5A	SCN5A	sodium voltage-gated channel alpha subunit 5	6331	https://www.ncbi.nlm.nih.gov/gene/?term=6331
SCN9A	SCN9A	sodium voltage-gated channel alpha subunit 9	6335	https://www.ncbi.nlm.nih.gov/gene/?term=6335
SEMA4B	SEMA4B	semaphorin 4B	10509	https://www.ncbi.nlm.nih.gov/gene/?term=10509
SERPINA1	SERPINA1	serpin family A member 1	5265	https://www.ncbi.nlm.nih.gov/gene/?term=5265
SERPINB13	SERPINB13	serpin family B member 13	5275	https://www.ncbi.nlm.nih.gov/gene/?term=5275
SERPINB2	SERPINB2	serpin family B member 2	5055	https://www.ncbi.nlm.nih.gov/gene/?term=5055
